鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
淡水區,房地(土地+建物)+車位,新北市淡水區新春街８５巷１９弄４８號八樓,25.76,農,,,1101211,土地2建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970813,144.52,3,2,2,有,有,7872000,54470,坡道平面,27.97,0,,RPUNMLLKLHHGFEF08EA,73.78,0.0,10.36,有,
淡水區,房地(土地+建物)+車位,新北市淡水區民族路３１之１５號十樓,14.31,工,,,1110113,土地1建物1車位1,十層,二十三層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,0880111,124.44999999999999,2,2,1,有,有,11150000,89594,坡道平面,0.0,0,陽台外推；,RPQNMLKKLHHGFEF57EA,71.04,0.0,8.62,有,
八里區,房地(土地+建物)+車位,新北市八里區龍米路一段２０８號十三樓之５,6.26,住,,,1110206,土地1建物1車位1,十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960525,97.09,1,1,1,有,有,8050000,82913,坡道機械,19.89,0,露台增建，陽台改為湯屋其他增建；,RPRNMLKKLHHGFEF67EA,42.16,0.0,8.17,有,0063
八里區,土地,龍形段1409地號,36.72,都市：其他:第二種保護區,,,1110215,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,123378,3360,,0.0,0,,RPVPMLKKLHHGFEF28EA,0.0,0.0,0.0,無,
淡水區,土地,興仁段1534地號,13.89,,鄉村區,乙種建築用地,1110219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,17999,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJLHHGFEF18EA,0.0,0.0,0.0,無,
汐止區,房地(土地+建物)+車位,新北市汐止區樟樹二路９３之２號八樓,12.74,住,,,1101128,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1050810,106.16,2,1,1,有,有,12380000,116616,坡道平面,23.03,0,,RPRNMLKKLHHGFDF57EA,49.82,3.26,3.03,有,0064
汐止區,土地,厚德段252地號,93.67,,,,1110225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6042624,64510,,0.0,0,包含公共設施保留地用地；,RPWNMLLKLHHGFDF18EA,0.0,0.0,0.0,無,0065
深坑區,房地(土地+建物),新北市深坑區北深路二段８１巷２５號四樓,18.29,住,,,1110214,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830625,104.09,2,2,2,有,有,10200000,97992,,0.0,0,,RPXNMLLKLHHGFCF18EA,83.08,0.52,13.08,有,
新店區,房地(土地+建物),新北市新店區德正街２７巷７號四樓,38.45,住,,,1101225,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670604,87.81,3,2,1,有,無,11800000,134381,,0.0,0,,RPPOMLLKLHHGFCF47EA,80.72,0.0,7.09,無,
新店區,房地(土地+建物),新北市新店區北宜路二段２４１號二樓,7.18,住,,,1110227,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700915,21.89,3,2,2,有,無,1600000,73093,,0.0,0,,RPOOMLKKLHHGFCF27EA,19.59,0.0,2.31,無,0066
林口區,房地(土地+建物)+車位,新北市林口區文化北路一段２８０號六樓,90.16,住,,,1110103,土地1建物1車位3,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040122,424.42999999999995,4,2,3,有,有,34100000,83384,坡道平面,77.84,5200000,,RPQPMLLKLHHGFBF57EA,207.15,11.05,20.94,有,
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道四段１３５號六樓,12.65,商,,,1110123,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),辦公用,鋼骨鋼筋混凝土造,1080308,138.08,2,2,1,有,有,16600000,158011,坡道平面,47.58,2300000,,RPUQMLLKLHHGFBF08EA,48.26,3.37,6.36,有,0067
新莊區,房地(土地+建物)+車位,新北市新莊區中平路３７７巷１之１６號六樓,19.43,住,,,1110122,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940201,148.02,3,2,2,有,有,20080000,140942,坡道平面,19.74,2000000,其他增建；,RPRQMLKKLHHGFBF67EA,81.65,2.06,9.57,有,
五股區,土地,中興段1270-3地號,19.56,工,,,1110225,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1450000,74131,,0.0,0,包含公共設施保留地用地；,RPQPMLKKLHHGFBF47EA,0.0,0.0,0.0,無,
新莊區,房地(土地+建物)+車位,新北市新莊區思源路４２０號十七樓,17.87,商,,,1110226,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100916,186.37,3,2,2,有,有,32000000,190581,坡道平面,31.58,2500000,,RPWPMLKKLHHGFBF08EA,86.21,10.07,4.67,有,
新莊區,房地(土地+建物)+車位,新北市新莊區福美街１２８巷６號二樓,27.13,住,,,1110123,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001208,179.46,3,2,2,有,有,26500000,161567,坡道平面,27.82,2000000,,RPWSMLTJLHHGFBF56EA,90.98,3.39,10.55,有,
新莊區,房地(土地+建物),新北市新莊區民安西路３２７巷４弄８號三樓,16.65,住,,,1110218,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710920,69.96,3,2,2,有,無,6280000,89766,,0.0,0,,RPROMLKKLHHGFBF47EA,55.39,0.0,14.57,無,0068
五股區,房地(土地+建物)+車位,新北市五股區水碓一路１３號四樓,43.99,住,,,1110127,土地2建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031212,206.23000000000002,4,2,2,有,有,19800000,105836,坡道平面,35.21,1700000,,RPSOMLKKLHHGFBF57EA,119.53,1.59,9.28,有,
五股區,房地(土地+建物)+車位,新北市五股區水碓一路５號五樓,36.54,住,,,1110129,土地2建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031212,172.51,3,2,2,有,有,16800000,106593,坡道平面,30.38,1650000,,RPTOMLKKLHHGFBF67EA,94.18,2.22,11.98,有,
林口區,房地(土地+建物)+車位,新北市林口區仁愛路一段３１５巷１５號,153.68,住,,,1100911,土地1建物1車位2,全,四層,透天厝,住家用,鋼筋混凝土造,1101125,326.11,6,3,7,有,有,36860000,113029,一樓平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPVOMLKKLHHGFBF87EA,278.87,0.0,22.52,有,
林口區,房地(土地+建物),新北市林口區麗園二街１巷２號三樓之一,21.55,住,,,1110123,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730518,91.92,3,2,1,有,有,6200000,67450,,0.0,0,其他增建；,RPXRMLTJLHHGFBF56EA,66.12,0.0,11.3,有,0069
林口區,土地,竹林段73地號,449.54,都市：其他:道路用地,,,1101228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30800000,68514,,0.0,0,包含公共設施保留地用地；,RPOSMLTJLHHGFBF38EA,0.0,0.0,0.0,無,
土城區,房地(土地+建物),新北市土城區青雲路２８３號四樓,23.67,住,,,1110220,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720808,97.59,4,2,2,有,無,11000000,112716,,0.0,0,陽台外推；,RPQOMLKKLHHGFAF27EA,90.09,0.0,7.5,無,0070
板橋區,車位,新北板橋區新海路１３５巷４９號等,0.06,住,,,1110221,土地1建物1車位1,,,其他,,,,17.27,0,0,0,有,有,800000,,升降機械,17.27,800000,僅車位交易；,RPSOMLKKLHHGFAF47EA,0.0,0.0,0.0,有,0029
板橋區,房地(土地+建物),新北市板橋區中正路２３６巷２４號四樓,20.25,住,,,1101110,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621228,75.0,3,1,1,有,無,5800000,77333,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXOMLKKLHHGFAF97EA,70.0,0.0,5.0,無,
板橋區,房地(土地+建物),新北市板橋區四維路１９４號二樓,24.5,住,,,1110121,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,72.26,3,2,1,有,無,8500000,117631,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPQPMLKKLHHGFAF37EA,72.26,0.0,0.0,無,0072
永和區,房地(土地+建物),新北市永和區民有街１６號二樓,13.76,住,,,1110214,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土,0600903,39.09,3,1,1,有,無,4000000,102328,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXOMLLKLHHGFHF78EA,31.1,0.0,8.0,無,
板橋區,房地(土地+建物)+車位,新北市板橋區大觀路三段２３６號二樓,77.49,,,,1110201,土地15建物1車位2,二層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,,490.27,5,2,3,有,有,36500000,74450,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLOJLHHGFAF67EA,428.69,0.0,10.61,有,
板橋區,房地(土地+建物)+車位,新北市板橋區國光路６５號六樓,36.32,住,,,1110123,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840323,196.95000000000002,4,2,2,有,有,25300000,128459,坡道平面,0.0,2000000,其他增建；,RPPQMLTJLHHGFAF18EA,127.26,0.0,13.82,有,
鶯歌區,土地,二甲段895地號,146.52,,一般農業區,農牧用地,1110222,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1557410,10629,,0.0,0,二甲段895、937地號每平方公尺新台幣：8200元整計價。橋子頭一段763-2地號每平方公尺新台幣：17400元整計價。,RPPOMLTJLHHGFIF68DA,0.0,0.0,0.0,無,
土城區,房地(土地+建物)+車位,新北市土城區立仁街３４巷８號九樓,15.4,商,,,1101206,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030124,137.10999999999999,2,2,1,有,有,16650000,142535,升降機械,30.82,1500000,,RPTNMLLJLHHGFAF47EA,67.4,2.97,4.2,有,0073
樹林區,房地(土地+建物),新北市樹林區國凱街５０巷５２號四樓,37.62,住,,,1110102,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811205,139.09,4,2,2,有,無,9700000,69739,,0.0,0,,RPUOMLTJLHHGFIF56DA,117.71,0.0,12.26,無,0074
三峽區,房地(土地+建物)+車位,新北市三峽區學成路２６７號十四樓之二,28.88,住,,,1110213,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960212,202.81,3,2,2,有,有,22500000,110941,坡道平面,26.22,0,,RPRNMLKKLHHGFIF97DA,119.03,1.33,12.98,有,
三峽區,房地(土地+建物)+車位,新北市三峽區文化路２６６之１３號七樓,19.63,住,,,1110104,土地2建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830701,167.85,4,2,2,有,有,13280000,79118,坡道機械,0.0,0,,RPSNMLKKLHHGFIF08DA,118.56,0.95,9.3,有,
樹林區,房地(土地+建物)+車位,新北市樹林區佳園路三段５２８號十一樓,19.54,住,,,1110127,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970125,146.97,3,2,2,有,有,13800000,93897,坡道平面,30.27,0,陽台外推；,RPRPMLSJLHHGFIF88DA,70.97,0.7,13.14,有,
三峽區,房地(土地+建物)+車位,新北市三峽區中正路一段１２２號十五樓之３,11.99,住,,,1110216,土地1建物1車位1,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861022,120.69,3,2,2,有,有,10500000,87000,坡道機械,16.46,0,,RPTPMLSJLHHGFIF09DA,83.75,0.0,10.35,有,
鶯歌區,土地,尖山腳段365地號,85.5,住,,,1110221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9057015,105930,,0.0,0,政府機關標讓售；,RPOPMLKKLHHGFIF87DA,0.0,0.0,0.0,無,
三峽區,房地(土地+建物),新北市三峽區大學路８５號十樓之三,6.76,住,,,1110218,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010608,43.68,1,0,1,有,有,5350000,122482,,0.0,0,,RPTNMLTJLHHGFIF98DA,25.13,0.0,4.03,有,0075
鶯歌區,房地(土地+建物),新北市鶯歌區國中街６０巷５號二樓,23.57,住,,,1110127,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860625,115.64,3,2,2,有,無,6800000,58803,,0.0,0,,RPUNMLTJLHHGFIF09DA,79.58,0.35,12.96,有,
樹林區,房地(土地+建物),新北市樹林區柑園街二段３８２巷１９號,101.96,,一般農業區,甲種建築用地,1110118,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0710417,151.36,6,2,3,有,無,16500000,109012,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPXOMLLJLHHGFIF68DA,121.36,15.0,15.0,無,
樹林區,房地(土地+建物)+車位,新北市樹林區保安街二段３０７號四樓,15.25,住,,,1110122,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830108,116.35,3,2,2,有,有,9590000,82424,坡道機械,0.0,0,陽台外推；,RPVOMLSKKHHGFIF56DA,83.54,0.53,11.09,有,0076
三峽區,房地(土地+建物)+車位,新北市三峽區大學路９號六樓,16.44,住,,,1110121,土地2建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060106,82.15,3,2,2,有,有,6000000,73046,坡道平面,15.02,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLQKKHHGFIF48DA,43.73,0.0,4.34,有,0077
中和區,土地,景福段890地號,0.26,都市：其他:道路用地,,,1110222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,25496,0,,0.0,0,協議價購；,RPTRMLKKLHHGFHF48DA,0.0,0.0,0.0,無,0040
三峽區,土地,插角段內插角小段133-29地號,2500.0,,森林區,農牧用地,1101128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11143750,4458,,0.0,0,1.每坪新台幣新台幣15000.2.賣方協助買方變更部份通行道路位置變更後若為供公眾通行之道路買方則須依法作為供公眾通行道路使用買方不得拒絕.3.賣方不再申請土地鑑界.4.現況點交.,RPTPMLSJKIGGFIF98DA,0.0,0.0,0.0,無,
永和區,房地(土地+建物),新北市永和區福和路４６號三樓,15.6,商,,,1101225,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680831,65.24,3,1,1,有,無,8550000,131055,,0.0,0,,RPURMLTJLHHGFHF76DA,60.4,0.0,4.84,無,
中和區,房地(土地+建物),新北市中和區連城路６０３號四樓之二,11.84,住,,,1110101,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960212,88.02,2,2,1,有,有,10652000,121018,,0.0,0,土地價款：＄5858600建物價款：＄4793400,RPWQMLTJLHHGFHF86DA,58.68,0.95,11.23,有,
永和區,房地(土地+建物),新北市永和區保福路二段１５７號三樓,25.12,住,,,1110213,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810623,135.38,3,2,2,有,有,17650000,130374,,0.0,0,,RPSQMLKKLHHGFHF28DA,93.45,0.25,13.19,有,0079
中和區,房地(土地+建物),新北市中和區福美路２７６號二樓,21.54,住,,,1110114,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680523,83.15,3,1,1,有,無,9200000,110643,,0.0,0,其他增建；,RPUQMLKKLHHGFHF48DA,83.15,0.0,0.0,無,0080
中和區,房地(土地+建物),新北市中和區圓通路３６７巷１８之３號,23.17,住,,,1110217,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0730814,103.71,2,1,1,有,無,11000000,106065,,0.0,0,含內梯進出且未登記之地下室為2房1廳,RPOQMLTJLHHGFHF68DA,95.61,8.1,0.0,無,
中和區,房地(土地+建物),新北市中和區福祥路１１７號三樓,24.49,住,,,1110215,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0660412,76.14,3,2,1,有,無,9300000,122143,,0.0,0,陽台外推；,RPQQMLTJLHHGFHF88DA,76.14,0.0,0.0,無,
永和區,車位,新北市永和區中正路６４１至６５５號、豫溪街５至１９號房屋地下一層,1.85,商,,,1110224,土地1建物1車位1,地下一層,十一層,其他,防空避難室兼停車場,鋼筋混凝土造,0800422,21.28,0,0,0,有,有,1500000,,升降平面,21.27,1500000,僅車位交易；,RPTPMLTJLHHGFHF09DA,0.0,0.0,0.0,有,
中和區,房地(土地+建物)+車位,新北市中和區中山路三段１１８之１０號之９,84.54,工,,,1110126,土地1建物1車位2,全,四層,透天厝,辦公用,鋼筋混凝土造,0971225,287.83,4,4,3,有,有,33880000,117708,坡道平面,0.0,0,,RPQQMLNJLHHGFHF28DA,200.58,13.95,29.9,無,
中和區,房地(土地+建物),新北市中和區新生街２４２巷１弄８號三樓,42.23,住,,,1110109,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670725,106.5,3,2,2,有,無,9800000,92019,,0.0,0,陽台外推；其他增建；,RPSRMLOJLHHGFHF68DA,106.5,0.0,0.0,無,
永和區,房地(土地+建物),新北市永和區得和路３７３巷２１號四樓,24.89,住,,,1110212,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691103,80.8,3,2,1,有,無,10500000,129950,,0.0,0,其他增建；,RPSUMLMJLHHGFHF78DA,80.8,0.0,0.0,無,
中和區,房地(土地+建物)+車位,新北市中和區中和路３２２號十五樓之二,16.77,商,,,1101123,土地4建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800605,183.28,3,2,2,有,有,28280000,154299,坡道機械,21.92,0,,RPPQMLMJLHHGFHF08DA,139.4,21.63,12.66,有,0081
永和區,房地(土地+建物),新北市永和區秀朗路二段１４８巷３弄１２號四樓,18.0,住,,,1110125,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680517,78.15,3,2,1,有,無,11500000,147153,,0.0,0,陽台外推；其他增建；,RPUPMLNLKHHGFHF68DA,78.15,0.0,0.0,無,
中和區,房地(土地+建物)+車位,新北市中和區中原五街３６號六樓,24.97,住,,,1110124,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1040721,150.66,2,2,1,有,有,19880000,161105,坡道平面,42.78,2500000,,RPSQMLLLKHHGFHF38DA,64.59,0.0,6.62,有,0082
中和區,房地(土地+建物)+車位,新北市中和區中山路二段６４巷４２號八樓,13.83,住,,,1110115,土地1建物1車位1,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1050726,142.34,2,2,1,有,有,19500000,169728,坡道平面,42.18,2500000,,RPQTMLLLKHHGFHF48DA,56.6,3.69,6.38,有,0083
中和區,房地(土地+建物),新北市中和區華順街１３５巷８號九樓,3.73,住,,,1110125,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1050421,20.96,1,0,1,有,有,3020000,144084,,0.0,0,陽台外推；夾層；,RPRRMLLJLHHGFHF28DA,8.49,0.0,2.09,有,
中和區,房地(土地+建物),新北市中和區中山路三段１４６號十二樓之九,5.14,工,,,1110126,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,0970930,46.15,0,1,1,有,有,6480000,140412,,0.0,0,,RPURMLSJKHHGFHF56DA,25.01,0.0,3.56,有,0084
三重區,房地(土地+建物),新北市三重區中央北路１１０巷５號三樓,15.25,住,,,1110126,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771207,53.12,2,2,2,有,無,5860000,110316,,0.0,0,陽台外推；,RPQPMLTJLHHGFGF68DA,47.85,0.0,5.27,無,0085
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區信義路１５８之１號四樓,34.19,住,,,1110207,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011005,200.95,4,2,2,有,有,22000000,109480,坡道平面,26.43,0,,RPRPMLTJLHHGFGF78DA,111.74,1.61,10.85,有,0086
三重區,房地(土地+建物),新北市三重區成功路１０號十一樓之六,6.02,商,,,1110117,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820903,71.59,2,1,1,有,有,8900000,124319,,0.0,0,,RPUPMLTJLHHGFGF09DA,48.59,0.0,9.59,有,
三重區,房地(土地+建物),新北市三重區力行路二段１２１號三樓,26.4,住,,,1110215,土地3建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680905,104.0,4,2,1,有,無,10500000,100962,,0.0,0,陽台外推；,RPPOMLKKLHHGFGF67DA,104.0,0.0,0.0,無,0087
三重區,車位,新北市三重區仁愛街２８０號等共同使用,0.0,,,,1110103,土地0建物1車位1,,,其他,,,,41.39,0,0,0,有,有,2550000,,坡道平面,41.39,2550000,僅車位交易；,RPVOMLTJLHHGFGF09DA,0.0,0.0,0.0,有,0029
蘆洲區,房地(土地+建物),新北市蘆洲區中正路２４３巷７弄３８號五樓,27.88,住,,,1101229,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760720,101.43,3,2,2,有,無,7950000,78379,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPQOMLTJLHHGFGF58DA,90.15,0.0,11.28,無,
三重區,房地(土地+建物),新北市三重區三和路四段１１７巷２９號,10.64,住,,,1110117,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0810121,47.93000000000001,0,0,0,無,無,9300000,194033,,0.0,0,其他增建；,RPVPMLRJLHHGFGF98DA,33.12,4.4,0.0,有,0089
蘆洲區,房地(土地+建物),新北市蘆洲區民族路５４８巷１號四樓,80.93,住,,,1110102,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740717,107.57,3,2,2,有,無,12700000,118063,,0.0,0,,RPPSMLSJLHHGFGF78DA,97.16,0.0,10.41,無,
三重區,房地(土地+建物),新北市三重區溪尾街４５號六樓之十,6.14,工,,,1110217,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1020322,45.85,1,1,1,有,有,6400000,139586,,0.0,0,陽台外推；其他增建；含租約；,RPWRMLNJLHHGFGF88DA,24.89,2.96,0.0,有,0090
三重區,房地(土地+建物)+車位,新北市三重區仁義街４１５號三樓,19.66,住,,,1110212,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960216,149.01999999999998,3,2,2,有,有,18500000,124144,坡道平面,26.81,0,,RPROMLSJLHHGFGF58DA,70.49,4.76,7.83,有,
三重區,房地(土地+建物),新北市三重區力行路二段１３６巷４號三樓,19.75,都市：其他:住宅區,,,1110216,土地2建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670828,69.0,3,1,1,有,無,8200000,118841,,0.0,0,陽台外推；其他增建；,RPOQMLLJLHHGFGF77DA,69.0,0.0,0.0,無,
三重區,房地(土地+建物)+車位,新北市三重區頂文路２７號二十二樓,15.52,住,,,1101013,土地1建物1車位1,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,105.1,2,2,1,有,有,13350000,158280,坡道平面,32.76,1900000,預售屋、或土地及建物分件登記案件；,RPOOMLNJLHHGFGF77DA,44.12,0.0,3.41,有,
三重區,房地(土地+建物),新北市三重區頂文路２９號四樓,15.99,住,,,1101105,土地1建物1車位0,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,141.64999999999998,3,2,2,有,有,19720000,139216,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRRMLOJLHHGFGF48DA,80.21,7.03,6.0,有,
三重區,房地(土地+建物),新北市三重區頂文路１５號十五樓,8.87,住,,,1100822,土地1建物1車位0,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,78.97,2,2,1,有,有,12020000,152210,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSRMLOJLHHGFGF58DA,44.53,3.38,4.08,有,
三重區,土地,雙園段682地號,21.0,商,,,1101229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6840000,325714,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQTMLQKKHHGFGF78DA,0.0,0.0,0.0,無,0091
三重區,土地,雙園段682地號,27.95,商,,,1101229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9100000,325581,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRTMLQKKHHGFGF88DA,0.0,0.0,0.0,無,0091
瑞芳區,房地(土地+建物),新北市瑞芳區三爪子坑路１３巷１４５號二樓,33.93,,鄉村區,乙種建築用地,1110307,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,102.46,3,2,1,有,無,2800000,27328,,0.0,0,,RPQNMLTJLHHGFFF38DA,102.46,0.0,0.0,無,0093
淡水區,房地(土地+建物),新北市淡水區民族路３３巷１６號三樓之１０,13.4,工,,,1110103,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0810629,96.1,2,2,1,有,有,7200000,74922,,0.0,0,,RPXOMLLKLHHGFEF38DA,68.72,0.0,4.49,有,
八里區,房地(土地+建物)+車位,新北市八里區商港六路３１號八樓,27.34,商,,,1110214,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000114,168.14,3,2,2,有,有,9800000,68949,坡道平面,46.31,1400000,,RPTQMLKKLHHGFEF08DA,80.11,0.0,7.86,有,
淡水區,房地(土地+建物),新北市淡水區新民街１８０巷２０號二樓,34.48,住,,,1110223,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770730,118.8,4,2,2,有,無,4800000,40404,,0.0,0,,RPRNMLLKLHHGFEF67DA,110.0,0.0,8.8,無,
