鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
桃園區,房地(土地+建物),桃園市桃園區正康一街１９０號,85.0,住,,,1101015,土地2建物1車位0,全,三層,透天厝,住家用,加強磚造,0650116,169.5,6,2,3,有,無,18900000,111504,,0.0,0,頂樓加蓋；其他增建；,RPUUMLPKIIGGFAH58DA,169.5,0.0,0.0,無,
桃園區,土地,龍祥段162地號,111.91,住,,,1101224,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14386200,128552,,0.0,0,,RPRNMLRKJHHGFAH87DA,0.0,0.0,0.0,無,
桃園區,土地,皮寮段235地號,7.0,農,,,1110207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,28571,,0.0,0,,RPSOMLTJKHHGFAH28DA,0.0,0.0,0.0,無,0001
桃園區,房地(土地+建物)+車位,桃園市桃園區國際路二段６５巷１２之４號,49.76,住,,,1110211,土地5建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791017,213.28,4,2,2,有,有,12600000,59077,坡道平面,0.0,1300000,陽台外推；其他增建；,RPUQMLLKKHHGFAH97DA,188.82,0.0,14.7,有,0002
桃園區,房地(土地+建物)+車位,桃園市桃園區國豐六街５１號九樓,15.73,住,,,1110126,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961023,118.52000000000001,2,1,1,有,有,8750000,73827,坡道平面,34.08,0,陽台外推；,RPOSMLPKKHHGFAH97DA,52.72,1.05,5.76,有,0003
桃園區,房地(土地+建物)+車位,桃園市桃園區埔新路６７號,12.63,住,,,1110127,土地1建物1車位2,一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1080321,127.99000000000001,0,1,1,有,有,13120000,134843,坡道平面,52.94,3000000,,RPVNMLMLKHHGFAH97DA,46.77,0.0,3.46,有,
桃園區,房地(土地+建物),桃園市桃園區大業路一段９８號,14.74,住,,,1110220,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930915,75.15,2,1,1,有,有,6480000,86228,,0.0,0,,RPOPMLNLKHHGFAH57DA,46.51,0.0,6.94,有,0004
桃園區,房地(土地+建物),桃園市桃園區建國東路１２巷３５弄１６之３號,27.67,住,,,1110214,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670810,73.67,2,2,1,有,無,4350000,59047,,0.0,0,其他增建；,RPUPMLOLKHHGFAH28DA,73.67,0.0,0.0,無,0005
桃園區,房地(土地+建物),桃園市桃園區國強一街７２號,64.36,住,,,1101204,土地3建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0870818,198.21,5,2,4,有,無,16000000,80722,,0.0,0,,RPWQMLOLKHHGFAH58DA,179.42,0.0,15.83,無,
桃園區,房地(土地+建物)+車位,桃園市桃園區永順街９９巷７號七樓,15.82,住,,,1110215,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030915,124.14,2,2,1,有,有,12600000,101498,坡道平面,33.87,0,,RPVPMLPLKHHGFAH48DA,54.62,0.0,7.44,有,0006
桃園區,土地,埔子段埔子小段1689-12地號,126.71,都市：其他:河川區,,,1110302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2462000,19430,,0.0,0,,RPXPMLMJLHHGFAH28DA,0.0,0.0,0.0,無,
桃園區,房地(土地+建物),桃園市桃園區雙路１６４號八樓之３,18.49,住,,,1110208,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0910612,107.99000000000001,3,2,2,有,有,7500000,69451,,0.0,0,陽台外推；,RPVRMLMJLHHGFAH28DA,70.36,1.06,9.09,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路二段２５１號十二樓之一,14.5,住,,,1101222,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820830,154.36,3,2,2,有,有,9000000,58305,坡道平面,0.0,0,,RPSOMLNJLHHGFAH77DA,79.8,1.8,9.71,有,0007
桃園區,房地(土地+建物),桃園市桃園區水汴一路１２３號四樓之２,12.86,商,,,1110128,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050701,89.42999999999999,2,1,1,有,有,8820000,98625,,0.0,0,,RPSQMLOJLHHGFAH08DA,55.19,0.0,4.72,有,0008
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路８６巷２８號二樓,19.94,住,,,1110211,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070221,149.81,2,2,1,有,有,11600000,77431,坡道平面,0.0,0,,RPPOMLRJLHHGFAH87DA,58.34,0.0,6.68,有,0009
桃園區,房地(土地+建物),桃園市桃園區桃鶯路２３１巷９號七樓,7.29,住,,,1110221,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840707,44.0,1,1,1,有,有,2950000,67045,,0.0,0,,RPROMLRJLHHGFAH08DA,28.88,0.0,4.41,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路３９３巷２號十二樓,12.46,住,,,1110208,土地1建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831017,166.39999999999998,3,1,2,有,有,11200000,67308,坡道平面,0.0,0,,RPRQMLRJLHHGFAH28DA,83.85,0.0,17.42,有,
桃園區,土地,三元段505地號,67.01,工,,,1110225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4053900,60497,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWQMLRJLHHGFAH78DA,0.0,0.0,0.0,無,0010
桃園區,土地,雙龍段7地號,586.98,農,,,1100928,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12430000,21176,,0.0,0,,RPQPMLSJLHHGFAH18DA,0.0,0.0,0.0,無,
桃園區,房地(土地+建物)+車位,桃園市桃園區龍泉二街４３號十八樓,14.59,商,,,1110210,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021023,164.57999999999998,3,2,2,有,有,12550000,76255,坡道平面,0.0,0,,RPUPMLSJLHHGFAH58DA,83.33,0.0,10.31,有,0011
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路一段２６２號十四樓,25.31,商,,,1110119,土地1建物1車位2,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040811,294.86,3,2,3,有,有,32250000,109374,坡道平面,49.42,0,,RPRQMLSJLHHGFAH38DA,147.03,2.53,15.82,有,0012
桃園區,房地(土地+建物),桃園市桃園區國聖二街２６號二樓,23.44,住,,,1110124,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880902,131.34,3,2,2,有,有,8820000,67154,,0.0,0,,RPTQMLSJLHHGFAH58DA,91.55,0.0,13.89,有,
桃園區,土地,小檜溪段1340地號,18.4,住,,,1110101,土地1建物0車位0,,,其他,,,,0.0,3,1,1,有,無,1200000,65217,,0.0,0,土地及未登記建物按土地及房屋現值分算，土地價格1186548元，房屋價格13452元。未登記建物有滲漏水。親友、員工、共有人或其他特殊關係間之交易；未登記建物；瑕疵物件；,RPOTMLSJLHHGFAH38DA,0.0,0.0,0.0,無,0013
桃園區,房地(土地+建物),桃園市桃園區峨眉一街５６號,84.54,住,,,1101129,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0691018,99.68,3,2,2,有,無,8000000,80257,,0.0,0,頂樓加蓋；其他增建；,RPUOMLTJLHHGFAH58DA,99.68,0.0,0.0,無,
桃園區,房地(土地+建物)+車位,桃園市桃園區莊二街２１２之８號五樓,29.46,住,,,1110210,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060816,152.95,3,2,2,有,有,14380000,94018,坡道平面,28.1,0,,RPXRMLSJLHHGFAH09DA,73.16,1.34,8.24,有,0014
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路二段７３號十五樓,31.74,住,,,1101208,土地1建物1車位2,十五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040525,262.52,4,2,2,有,有,22550000,85898,坡道平面,0.0,0,,RPOOMLNJJHHGFBH27DA,115.27,8.73,10.92,有,0015
中壢區,房地(土地+建物)+車位,桃園市中壢區光輝三街２９巷３號六樓,30.66,住,,,1110123,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890119,172.88,4,2,2,有,有,14800000,85609,坡道平面,0.0,0,,RPXQMLSJKHHGFBH98DA,103.24,0.0,10.66,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區文興路４１２號九樓,36.93,,特定農業區,甲種建築用地,1110116,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980220,163.62,3,2,2,有,有,13500000,82508,坡道平面,0.0,0,,RPVOMLQLJHHGFBH48DA,88.62,0.0,8.83,有,
中壢區,土地,富台段44-2地號,147.81,都市：其他:道路用地,,,1110121,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2688000,18186,,0.0,0,包含公共設施保留地用地；,RPOUMLSKKHHGFBH58DA,0.0,0.0,0.0,無,0016
中壢區,土地,三座屋段舊社小段40-21地號,147.0,農,,,1110101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,81633,,0.0,0,未登記建物；,RPSNNLMLKHHGFBH87DA,0.0,0.0,0.0,無,
觀音區,土地,草豊段774地號,164.66,,,,1110225,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3338137,20273,,0.0,0,包含公共設施保留地用地；,RPPSMLOLKHHGFBH18DA,0.0,0.0,0.0,無,0017
觀音區,房地(土地+建物)+車位,桃園市觀音區三座路２０９巷１８弄１３號,92.39,,特定農業區,甲種建築用地,1100418,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1110105,209.22,4,2,5,有,有,9970000,47653,一樓平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPRRMLMJLHHGFBH97DA,197.4,3.42,7.74,無,
觀音區,房地(土地+建物)+車位,桃園市觀音區三座路２０９巷２８弄１６號,81.63,,特定農業區,甲種建築用地,1101115,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1110105,184.78,4,2,4,有,有,9020000,48815,一樓平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPSRMLMJLHHGFBH08DA,173.51,1.56,9.13,無,
觀音區,房地(土地+建物)+車位,桃園市觀音區三座路２０９巷３５號,79.58,,特定農業區,甲種建築用地,1110107,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1110105,180.14,5,2,3,有,有,8720000,48407,一樓平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPTRMLMJLHHGFBH18DA,171.04,2.4,6.13,無,
觀音區,房地(土地+建物)+車位,桃園市觀音區三座路２０９巷１８弄６號,81.63,,特定農業區,甲種建築用地,1101208,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1110105,184.78,4,2,4,有,有,8750000,47354,一樓平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPURMLMJLHHGFBH28DA,173.51,1.56,9.13,無,
中壢區,房地(土地+建物),桃園市中壢區五光二街１７號五樓,18.8,住,,,1110219,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711125,70.08,2,1,1,有,無,2700000,38527,,0.0,0,,RPTNMLNJLHHGFBH87DA,66.78,0.0,3.3,無,
觀音區,房地(土地+建物)+車位,桃園市觀音區莊敬路４７８號五樓之１,36.93,住,,,1101221,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080702,57.879999999999995,2,2,1,有,有,4000000,69109,一樓平面,0.0,0,,RPRQMLRJLHHGFBH38DA,35.65,0.0,4.01,有,0018
觀音區,房地(土地+建物),桃園市觀音區長春街８８號三樓,18.18,,工業區,丁種建築用地,1110122,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021223,80.66000000000001,2,2,1,有,有,3700000,45872,,0.0,0,,RPRPMLOJLHHGFBH97DA,53.17,4.79,8.69,有,0019
中壢區,房地(土地+建物),桃園市中壢區三光路３２３號八樓,13.23,住,,,1101113,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820918,101.86,3,2,2,有,有,4000000,39270,,0.0,0,,RPXNMLOJLHHGFBH38DA,85.73,0.0,9.5,有,
觀音區,土地,富溪段206地號,913.01,住,,,1101220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60760000,66549,,0.0,0,買方負擔部分土地增值稅324485元。,RPUVMLRJLHHGFBH56DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路２５號,21.35,住,,,1101017,土地1建物1車位2,一層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1110121,167.51999999999998,0,0,1,有,有,18700000,150020,坡道平面,68.2,3800000,預售屋、或土地及建物分件登記案件；,RPQOMLSJLHHGFBH18DA,66.49,0.0,0.0,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路１９號五樓,25.87,住,,,1100417,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110121,157.9,3,2,2,有,有,11910000,82553,坡道平面,34.1,1690000,預售屋、或土地及建物分件登記案件；,RPSOMLSJLHHGFBH38DA,73.98,0.0,7.03,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路１１號七樓,25.83,住,,,1100516,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110121,157.8,3,2,2,有,有,12580000,87712,坡道平面,34.1,1730000,預售屋、或土地及建物分件登記案件；,RPUOMLSJLHHGFBH58DA,73.9,0.0,7.03,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路５號四樓,19.63,住,,,1101121,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110121,125.83000000000001,2,2,1,有,有,11200000,100294,坡道平面,34.1,2000000,預售屋、或土地及建物分件登記案件；,RPVOMLSJLHHGFBH68DA,56.35,0.0,5.05,有,
觀音區,土地,大堀段860-2地號,208.0,,特定農業區,農牧用地,1110210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2061280,9910,,0.0,0,政府機關標讓售；,RPXOMLSJLHHGFBH88DA,0.0,0.0,0.0,無,
觀音區,房地(土地+建物),桃園市觀音區武威二路２９５巷８號,77.62,,鄉村區,乙種建築用地,1110220,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100916,178.74,3,2,3,有,有,8900000,49793,,0.0,0,土地：267萬元，建物：623萬元。,RPVQMLSJLHHGFBH88DA,166.54,0.0,12.2,無,
中壢區,房地(土地+建物),桃園市中壢區中山東路三段２３０巷８之１號十樓　　　　　,9.41,住,,,1110125,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821130,81.09,2,1,2,有,有,4160000,51301,,0.0,0,,RPRTMLSJLHHGFBH78DA,55.12,0.0,5.54,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路１２７號四樓,47.51,商,,,1110108,土地1建物1車位3,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030514,405.32,5,2,4,有,有,30580000,75447,坡道平面,64.85,0,,RPWPMLTJLHHGFBH98DA,198.1,0.0,26.62,有,0020
觀音區,房地(土地+建物),桃園市觀音區吉祥街８１巷１３號四樓之１,16.07,,工業區,丁種建築用地,1090802,土地4建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100923,63.85,2,2,1,有,無,2890000,45262,,0.0,0,,RPOTMLTJLHHGFBH58DA,44.99,0.0,5.65,有,
觀音區,房地(土地+建物),桃園市觀音區吉祥街８１巷１３號二樓之２,16.07,,工業區,丁種建築用地,1100417,土地4建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100923,63.85,2,2,1,有,無,3240000,50744,,0.0,0,,RPPTMLTJLHHGFBH68DA,44.99,0.0,5.65,有,
觀音區,房地(土地+建物),桃園市觀音區永吉街３６號四樓之２,19.25,,工業區,丁種建築用地,1100422,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101104,74.64,2,2,1,有,無,3750000,50241,,0.0,0,,RPVTMLTJLHHGFBH66DA,54.26,0.0,3.23,有,
觀音區,房地(土地+建物),桃園市觀音區永吉街３２號三樓之１,22.05,,工業區,丁種建築用地,1100721,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101104,85.46,2,2,2,有,無,4150000,48561,,0.0,0,,RPWTMLTJLHHGFBH76DA,59.16,0.0,6.67,有,
觀音區,房地(土地+建物),桃園市觀音區永吉街３０號五樓之２,26.39,,工業區,丁種建築用地,1100419,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101104,102.3,3,2,2,有,無,4580000,44770,,0.0,0,,RPXTMLTJLHHGFBH86DA,72.59,0.0,6.21,有,
龍潭區,房地(土地+建物),桃園市龍潭區工二路一段２５０號,430.54,,工業區,丁種建築用地,1101217,土地2建物1車位0,全,三層,透天厝,工業用,鋼筋混凝土造,1021125,592.79,0,0,0,無,無,40880000,68962,,0.0,0,其他增建；,RPPNMLLKJHHGFCH27DA,580.67,0.0,12.12,無,0021
大溪區,土地,武嶺段378地號,169.0,商,,,1110104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16500000,97633,,0.0,0,,RPWNMLSJKHHGFCH68DA,0.0,0.0,0.0,無,
大溪區,土地,武嶺段377地號,78.0,商,,,1110104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,51282,,0.0,0,,RPXNMLSJKHHGFCH78DA,0.0,0.0,0.0,無,
龍潭區,房地(土地+建物)+車位,桃園市龍潭區神龍路１３０巷３１號二樓,36.32,住,,,1110126,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101019,175.20999999999998,2,2,2,有,有,10700000,80968,升降平面,57.88,1200000,,RPQOMLSJLHHGFCH28DA,70.75,0.0,8.08,有,
大溪區,土地,草嶺段1246地號,1450.01,,山坡地保育區,殯葬用地,1110218,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4662336,3215,,0.0,0,,RPROMLSJLHHGFCH38DA,0.0,0.0,0.0,無,
龍潭區,土地,三坑段679-1地號,458.88,都市：其他:河川區,,,1101027,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2566739,5593,,0.0,0,協議價購；,RPPPMLTJLHHGFCH38DA,0.0,0.0,0.0,無,0022
龍潭區,土地,三坑段679-1地號,234.25,都市：其他:河川區,,,1101027,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1573201,6716,,0.0,0,協議價購；,RPQPMLTJLHHGFCH48DA,0.0,0.0,0.0,無,0022
龍潭區,土地,三坑段679-1地號,117.12,都市：其他:河川區,,,1101027,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,786600,6716,,0.0,0,協議價購；,RPRPMLTJLHHGFCH58DA,0.0,0.0,0.0,無,0022
龍潭區,土地,三坑段679-1地號,117.12,都市：其他:河川區,,,1101027,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,786600,6716,,0.0,0,協議價購；,RPSPMLTJLHHGFCH68DA,0.0,0.0,0.0,無,0022
龍潭區,土地,聖德段20地號,42.26,,一般農業區,水利用地,1110301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,217260,5141,,0.0,0,,RPWPMLTJLHHGFCH09DA,0.0,0.0,0.0,無,0026
龍潭區,土地,聖德段20地號,42.26,,一般農業區,水利用地,1110122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,217260,5141,,0.0,0,,RPXPMLTJLHHGFCH56DA,0.0,0.0,0.0,無,0026
大溪區,土地,康義段598-1地號,511.89,,河川區,農牧用地,1101027,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2181842,4262,,0.0,0,協議價購；,RPQOMLTJLHHGFCH38DA,0.0,0.0,0.0,無,0028
大溪區,土地,康義段651-1地號,3301.62,,河川區,農牧用地,1101027,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14296015,4330,,0.0,0,協議價購；,RPROMLTJLHHGFCH48DA,0.0,0.0,0.0,無,
大溪區,土地,康義段369-1地號,243.03,,河川區,農牧用地,1101025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,974793,4011,,0.0,0,協議價購；,RPSOMLTJLHHGFCH58DA,0.0,0.0,0.0,無,
大溪區,土地,康義段502-2地號,714.55,,河川區,農牧用地,1101202,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2939658,4114,,0.0,0,協議價購；,RPUOMLTJLHHGFCH78DA,0.0,0.0,0.0,無,
大溪區,土地,康義段566-1地號,3037.39,,河川區,農牧用地,1101027,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13744191,4525,,0.0,0,協議價購；,RPWOMLTJLHHGFCH98DA,0.0,0.0,0.0,無,
大溪區,土地,康義段598-1地號,511.89,,河川區,農牧用地,1101027,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2181842,4262,,0.0,0,協議價購；,RPXOMLTJLHHGFCH09DA,0.0,0.0,0.0,無,0028
龍潭區,房地(土地+建物)+車位,桃園市龍潭區中豐路４６１巷１０６弄５０之５號十三樓,27.77,,鄉村區,乙種建築用地,1110118,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817,132.67000000000002,2,2,1,有,有,9280000,75607,坡道平面,29.77,1500000,,RPXNMLTJLHHGFCH98DA,62.18,0.0,7.4,有,
楊梅區,房地(土地+建物),桃園市楊梅區金山街１２９號,96.0,住,,,1110217,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0801230,233.9,5,2,3,有,無,6000000,25652,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPSPMLRKKHHGFDH58DA,212.94,10.48,10.48,無,
楊梅區,房地(土地+建物),桃園市楊梅區湖山街４２巷４３號２樓,49.59,,山坡地保育區,丙種建築用地,1110119,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850917,93.02000000000001,3,2,2,有,有,2700000,29026,,0.0,0,,RPTOMLLLKHHGFDH08DA,76.68,0.72,9.39,無,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區富豐三路二段３５７巷３１號六樓,56.45,,特定農業區,甲種建築用地,1110103,土地2建物1車位1,六層，七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050125,210.56,3,3,3,有,有,6750000,32057,坡道平面,0.0,0,,RPQNMLLJLHHGFDH57DA,127.31,0.0,7.7,有,0030
新屋區,土地,中正段539地號,2.93,農,,,1110104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21200,7235,,0.0,0,地清或未辦繼承標售；,RPTPMLNJLHHGFDH28DA,0.0,0.0,0.0,無,0031
楊梅區,土地,幼獅段891-1地號,2122.96,,工業區,丁種建築用地,1101204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,131651000,62013,,0.0,0,,RPPQMLOJLHHGFDH08DA,0.0,0.0,0.0,無,
楊梅區,土地,幼獅段986-6地號,795.06,,工業區,農牧用地,1101204,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7215000,9075,,0.0,0,,SPPQMLOJLHHGFDH18DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街１０５之５號七樓,25.72,住,,,1110127,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080418,148.79000000000002,2,1,1,有,有,9270000,62303,坡道平面,30.97,0,,RPQQMLOJLHHGFDH18DA,73.25,0.0,7.79,有,0032
楊梅區,房地(土地+建物)+車位,桃園市楊梅區裕成南路３７７號８樓,52.65,,山坡地保育區,丙種建築用地,1110213,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851106,121.38,3,2,2,有,有,5050000,41605,坡道平面,0.0,0,,RPTOMLRJLHHGFDH58DA,67.31,0.0,9.72,有,0033
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街１２９號十一樓,20.67,住,,,1110123,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071122,126.93,2,2,1,有,有,7490000,59009,坡道平面,0.0,0,,RPTNMLSJLHHGFDH58DA,55.45,0.0,7.66,有,0034
楊梅區,房地(土地+建物),桃園市楊梅區信義街１２１巷２３弄２號四樓,33.95,住,,,1110111,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100525,86.68,2,2,1,有,有,5680000,65528,,0.0,0,,RPUPMLSJLHHGFDH88DA,61.27,0.0,5.43,有,
楊梅區,房地(土地+建物),桃園市楊梅區信義街１２１巷２３弄６號三樓,29.85,住,,,1110121,土地2建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100525,76.45,2,2,1,有,有,5680000,74297,,0.0,0,,RPVPMLSJLHHGFDH98DA,54.01,0.0,4.87,有,
新屋區,房地(土地+建物),桃園市新屋區中華南路二段１６６巷６弄１６號,102.0,,特定農業區,甲種建築用地,1110110,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820604,161.6,4,2,3,有,無,5800000,35891,,0.0,0,,RPVOMLSJLHHGFDH88DA,147.47,5.88,8.25,無,
楊梅區,房地(土地+建物),桃園市楊梅區裕成南路２７４巷４１號,116.94,,山坡地保育區,丙種建築用地,1110115,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0860318,178.43,5,2,4,有,有,7900000,44275,,0.0,0,頂樓加蓋；,RPOOMLTJLHHGFDH28DA,151.55,6.21,20.67,無,
蘆竹區,房地(土地+建物),桃園市蘆竹區新生路２９０巷２１１弄２７號,68.77,,一般農業區,甲種建築用地,1101216,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0841111,169.89,4,2,3,有,無,10950000,64453,,0.0,0,,RPWNMLOKKHHGFEH58DA,159.95,2.18,7.76,無,0035
